half_spread_cents,flat_fee_cents,fee_rate_pct,final_bankroll,pnl,roi_pct,n_trades,win_rate,max_drawdown_pct,sharpe_daily
3.0,0.5,1.0,333278.32763758185,333178.32763758185,333178.32763758185,11561,0.5342963411469596,-74.62953178575377,5.891425357839734
3.0,0.5,2.0,275718.1564391354,275618.1564391354,275618.1564391354,11561,0.5342963411469596,-75.57263824194966,4.948021138946011
3.0,0.5,3.0,223895.84984245469,223795.84984245469,223795.84984245466,11561,0.5342963411469596,-76.48144464143677,4.071572184436562
3.0,0.5,4.0,165821.56994783584,165721.56994783584,165721.56994783584,11561,0.5342963411469596,-78.63157320900797,3.07267392236955
3.0,1.0,0.0,330704.63190272177,330604.63190272177,330604.63190272177,11561,0.5342963411469596,-74.74471573053457,5.84836114132315
3.0,1.0,1.0,273800.47748450417,273700.47748450417,273700.47748450417,11561,0.5342963411469596,-75.68369035208657,4.915333609517972
3.0,1.0,2.0,222027.6929898659,221927.6929898659,221927.6929898659,11561,0.5342963411469596,-76.58850988414757,4.0387629784373065
3.0,1.0,3.0,163754.63462586363,163654.63462586363,163654.63462586363,11561,0.5342963411469596,-78.89155020635879,3.0364577913387674
3.0,1.0,4.0,101432.19329795631,101332.19329795631,101332.19329795631,11561,0.5342963411469596,-94.14173304910013,2.0679964620696696
4.0,0.0,0.0,322765.34602058324,322665.34602058324,322665.34602058324,11561,0.5342963411469596,-74.46810882313358,5.834354815552772
4.0,0.0,1.0,267122.5669713089,267022.5669713089,267022.5669713089,11561,0.5342963411469596,-75.43573854174726,4.902419783687745
4.0,0.0,2.0,215364.0025046032,215264.0025046032,215264.00250460318,11561,0.5342963411469596,-76.5996604252738,4.005926423003316
4.0,0.0,3.0,156009.2220652049,155909.2220652049,155909.2220652049,11561,0.5342963411469596,-78.99526506198264,2.96359736903374
4.0,0.0,4.0,91003.9783064885,90903.9783064885,90903.9783064885,11561,0.5342963411469596,-97.7325703147833,2.0307309706103607
4.0,0.3,0.0,288157.1146633998,288057.1146633998,288057.1146633998,11561,0.5342963411469596,-75.10665363138742,5.256051836903432
4.0,0.3,1.0,235648.04088610373,235548.04088610373,235548.04088610373,11561,0.5342963411469596,-76.05064056188276,4.358824757636023
4.0,0.3,2.0,179583.8210888059,179483.8210888059,179483.8210888059,11561,0.5342963411469596,-78.19355993730997,3.3761084372653154
4.0,0.3,3.0,114171.16215929174,114071.16215929174,114071.16215929172,11561,0.5342963411469596,-84.36683750216413,2.242685279845601
4.0,0.3,4.0,60086.49624406767,59986.49624406767,59986.49624406767,11561,0.5342963411469596,-99.60766727770934,1.7065868489375746
4.0,0.5,0.0,266342.5210903805,266242.5210903805,266242.5210903805,11561,0.5342963411469596,-75.52368989915975,4.8883309347729496
4.0,0.5,1.0,214575.3344996285,214475.3344996285,214475.3344996285,11561,0.5342963411469596,-76.82285331675948,3.9914069680521886
4.0,0.5,2.0,155232.18467356017,155132.18467356017,155132.18467356017,11561,0.5342963411469596,-79.1958581212035,2.949010973510168
4.0,0.5,3.0,90386.80122473606,90286.80122473606,90286.80122473606,11561,0.5342963411469596,-97.7070862922058,2.0174409440871095
4.0,0.5,4.0,28.564453347024337,-71.43554665297566,-71.43554665297566,5171,0.5335525043511893,-99.57883881780046,-0.013859512732992275
4.0,1.0,0.0,213782.51277036505,213682.51277036505,213682.51277036505,11561,0.5342963411469596,-77.04413661439985,3.97682894166675
4.0,1.0,1.0,154455.01938490293,154355.01938490293,154355.01938490293,11561,0.5342963411469596,-79.39473277739742,2.934404275800623
4.0,1.0,2.0,89774.27010224608,89674.27010224608,89674.27010224608,11561,0.5342963411469596,-97.67933739310337,2.0040885905932013
4.0,1.0,3.0,28.806172976907277,-71.19382702309272,-71.19382702309272,5171,0.5335525043511893,-99.57515318512006,-0.013814982795940815
4.0,1.0,4.0,29.608402450808153,-70.39159754919184,-70.39159754919184,2111,0.5262908574135481,-91.9942535338314,-0.2273958896770923
