timestamp,flat $1/trade,flat $2/trade,flat $5/trade,fixed_pct (2.0%/trade),kelly (10%K),kelly (25%K),kelly (50%K)
2026-04-30 18:00:00+00:00,114.02731041465572,128.42962082931174,171.6365520732796,130.98363778690467,127.8805571776563,162.15917426738235,214.42967540959026
2026-04-30 23:00:00+00:00,113.00231041465571,126.38462082931174,166.5315520732796,128.30657157605182,127.8805571776563,162.15917426738235,212.41549882447342
2026-04-30 23:00:00+00:00,111.9773104146557,124.33962082931174,161.42655207327962,125.68411751590037,127.8805571776563,162.15917426738235,212.41549882447342
2026-05-01 00:00:00+00:00,112.5783266748183,125.54665334963694,164.45163337409264,127.20244989307683,127.8805571776563,162.15917426738235,212.41549882447342
2026-05-01 00:00:00+00:00,113.49507424763384,127.38514849526801,169.0553712381703,129.5424208819795,127.8805571776563,163.84284615871434,216.8345480189605
2026-05-01 01:00:00+00:00,112.47007424763383,125.34014849526801,163.9503712381703,126.89475549598711,127.8805571776563,161.27658597272932,210.050250566461
2026-05-01 01:00:00+00:00,111.44507424763383,123.29514849526801,158.84537123817032,124.30110248386897,127.8805571776563,161.27658597272932,210.050250566461
2026-05-01 02:00:00+00:00,110.42007424763382,121.25014849526801,153.74037123817033,121.76035999319805,127.8805571776563,158.5759702484548,203.02358954977134
2026-05-01 02:00:00+00:00,109.39507424763381,119.205148495268,148.63537123817034,119.2714486493368,126.79010610282425,155.20598535263528,194.40226122134098
2026-05-01 03:00:00+00:00,110.56787644543601,121.5557528908724,154.51938222718132,122.07601213642162,126.79010610282425,156.58821452901438,197.87239123140586
2026-05-01 03:00:00+00:00,109.54287644543601,119.5107528908724,149.41438222718133,119.58066148883863,126.79010610282425,156.58821452901438,197.87239123140586
2026-05-01 04:00:00+00:00,110.53807846563802,121.50615693127644,154.41039232819145,121.96775787280323,126.79010610282425,156.58821452901438,197.87239123140586
2026-05-01 04:00:00+00:00,109.51307846563802,119.46115693127643,149.30539232819146,119.47461561219805,125.71700143863653,153.28539012780226,189.53281251369256
2026-05-01 05:00:00+00:00,110.42982603845356,121.2996520769075,153.90913019226912,121.6721243512703,125.71700143863653,153.28539012780226,190.5570360832962
2026-05-01 05:00:00+00:00,111.42502805865557,123.29505611731155,158.90514029327923,124.10105844283854,125.71700143863653,153.28539012780226,190.5570360832962
2026-05-01 06:00:00+00:00,110.40002805865556,121.25005611731154,153.80014029327924,121.56439685060462,125.71700143863653,153.28539012780226,188.52245740141802
2026-05-01 06:00:00+00:00,109.37502805865556,119.20505611731154,148.69514029327925,119.07948315485228,125.71700143863653,153.28539012780226,188.52245740141802
2026-05-01 07:00:00+00:00,108.35002805865555,117.16005611731154,143.59014029327926,116.6452616984933,125.71700143863653,153.28539012780226,186.62129457525148
2026-05-01 07:00:00+00:00,109.12682986045735,118.71865972091514,147.49414930228826,118.4641312138438,125.71700143863653,153.28539012780226,186.62129457525148
2026-05-01 08:00:00+00:00,110.57096566292648,121.61193132585342,154.73482831463394,121.89254349085145,127.26996263870785,158.02940353935497,198.17991495786293
2026-05-01 08:00:00+00:00,111.5661676831285,123.60733536625746,159.73083841564406,124.3258868557937,127.26996263870785,159.4722255407164,201.80625488166993
2026-05-01 09:00:00+00:00,110.54116768312849,121.56233536625746,154.62583841564407,121.7846387639355,127.26996263870785,157.09983676759353,195.80956748240104
2026-05-01 09:00:00+00:00,109.51616768312849,119.51733536625746,149.52083841564408,119.29523213315122,127.26996263870785,157.09983676759353,195.80956748240104
2026-05-01 10:00:00+00:00,110.96030348559762,122.41060697119573,156.76151742798976,122.74773197211154,127.26996263870785,157.09983676759353,195.80956748240104
2026-05-01 11:00:00+00:00,109.93530348559761,120.36560697119573,151.65651742798977,120.23867823988046,127.26996263870785,157.09983676759353,194.4854060421497
2026-05-01 11:00:00+00:00,110.85205105841315,122.2041021168268,156.26025529206743,122.45027243640361,127.26996263870785,157.09983676759353,194.4854060421497
2026-05-01 12:00:00+00:00,111.66191344373425,123.828826887469,160.32956721867293,124.44087485801853,127.26996263870785,158.91038601267817,198.97560908481313
2026-05-01 12:00:00+00:00,112.65711546393626,125.82423092787305,165.32557731968305,126.92519514659247,128.75348297243156,163.5518347095173,210.60647484202218
2026-05-01 13:00:00+00:00,113.80602850741452,128.12705701482957,171.09014253707434,129.849407911106,132.0732272229493,174.1051514547918,234.90363067814076
2026-05-01 13:00:00+00:00,114.61589089273562,129.75178178547176,175.15945446367985,131.96059587636552,134.9703464423544,183.66442721412963,254.04004395963844
2026-05-01 14:00:00+00:00,113.59089089273562,127.70678178547176,170.05445446367986,129.26359972048766,134.9703464423544,183.66442721412963,254.04004395963844
2026-05-01 14:00:00+00:00,112.56589089273561,125.66178178547176,164.94945446367987,126.62162228618972,133.80079099257551,179.69767903609403,243.07546189389853
2026-05-01 15:00:00+00:00,113.8938320692062,128.32266413841293,171.6091603460328,129.99220576972508,133.80079099257551,179.69767903609403,243.07546189389853
2026-05-01 15:00:00+00:00,112.86883206920619,126.27766413841293,166.50416034603282,127.33536477202269,133.80079099257551,179.69767903609403,243.07546189389853
2026-05-01 16:00:00+00:00,111.84383206920619,124.23266413841293,161.39916034603283,124.73272333067342,133.80079099257551,178.19066674439367,239.00694439568932
2026-05-01 16:00:00+00:00,110.81883206920618,122.18766413841293,156.29416034603284,122.18317577472769,133.80079099257551,178.19066674439367,239.00694439568932
2026-05-01 17:00:00+00:00,111.59563387100798,123.74626774201653,160.19816935504184,124.08863631413865,133.80079099257551,178.19066674439367,239.00694439568932
2026-05-01 17:00:00+00:00,110.57063387100797,121.70126774201653,155.09316935504185,121.55222813333023,133.80079099257551,178.19066674439367,239.00694439568932
2026-05-01 18:00:00+00:00,111.28476430579057,123.13452861158174,158.6838215289549,123.29546626665656,133.80079099257551,180.48849402495634,245.1795037690748
2026-05-01 18:00:00+00:00,110.25976430579057,121.08952861158174,153.5788215289549,120.77523875481677,133.80079099257551,180.48849402495634,245.1795037690748
2026-05-01 19:00:00+00:00,109.23476430579056,119.04452861158174,148.47382152895491,118.3064238842185,133.80079099257551,178.15534695231707,238.84929232493488
2026-05-01 19:00:00+00:00,108.20976430579056,116.99952861158174,143.36882152895492,115.88797283698045,132.04921387490253,172.3364416295288,223.25512033826615
